1709251200,7393.7042659988,62377.0,63115.0,60778.6,61140.2
1709337600,4190.7764739862,61994.7,62435.4,61565.0,62377.0
1709424000,5490.0996136253,63109.4,63233.8,61321.9,61994.2
1709510400,13550.2450950193,68241.4,68493.7,62414.1,63112.9
1709596800,8075.3364908983,63714.6,69155.8,59088.1,68245.0
1709683200,3559.5204192318,66076.3,67649.4,62768.9,63714.6
1709769600,2204.701020185,66825.9,67994.5,65555.0,66076.3
1709856000,3573.9270819952,68125.1,70000.3,66078.2,66826.0
1709942400,840.0027570293,68318.5,68540.3,67870.4,68131.0
1710028800,1656.4960978039,68946.3,69887.6,68112.8,68318.6
1710115200,3211.1595570103,72088.0,72798.9,67076.9,68953.9
1710201600,3438.4264067418,71455.4,73029.2,68629.9,72090.0
1710288000,1921.3914971134,73071.9,73636.3,71333.5,71451.7
1710374400,3618.8204943159,71400.3,73769.0,68605.7,73073.0
1710460800,6012.7762966303,69497.6,72417.1,65606.9,71400.2
1710547200,2902.1016498344,65317.4,70044.4,64795.3,69498.3
1710633600,2879.2629221526,68400.0,68906.4,64540.6,65317.4
1710720000,2722.312393463,67615.1,68966.4,66566.9,68396.6
1710806400,5886.8339517893,61958.8,68116.1,61561.0,67606.3
1710892800,5386.6859158589,67842.3,68089.9,60772.3,61936.9
1710979200,3029.142121676,65504.5,68208.1,64526.3,67835.4
1711065600,2943.9055682601,63808.0,66641.1,62314.0,65504.6
1711152000,1721.5915089917,63996.3,66000.0,63013.0,63808.0
1711238400,1568.0006600029,67204.4,67622.0,63782.7,63992.2
1711324800,2914.4245191139,69881.4,71138.8,66385.2,67210.9
1711411200,2152.6215240328,69983.1,71557.5,69290.3,69873.5
1711497600,2628.9124704547,69469.0,71752.0,68374.1,69994.7
1711584000,2724.952452113,70783.4,71551.7,68909.1,69469.0
1711670400,3962.2350753119,69854.3,70911.4,69008.5,70783.5
1711756800,1381.470960132,69588.7,70313.8,69541.0,69854.3
1711843200,1945.3989173461,71299.5,71375.2,69562.7,69591.2
