1675209600,1770.7504751122,23727.9,23815.8,22760.9,23125.3
1675296000,1884.5953581024,23488.6,24252.9,23374.9,23727.9
1675382400,1820.440101979,23433.1,23716.2,23209.8,23488.5
1675468800,673.8606347009,23322.0,23583.3,23261.3,23433.2
1675555200,3141.540324539,22933.4,23424.0,22760.0,23322.0
1675641600,4680.9505958042,22759.8,23154.0,22638.1,22933.5
1675728000,3935.5873311761,23248.2,23346.0,22748.8,22759.8
1675814400,3585.1423141586,22961.5,23442.0,22671.8,23247.0
1675900800,7053.9414120755,21796.7,23006.7,21700.1,22962.0
1675987200,4153.6503483079,21629.0,21929.8,21455.0,21796.7
1676073600,1741.1590067832,21860.6,21899.9,21603.7,21626.7
1676160000,2394.3919638838,21781.6,22083.6,21634.7,21860.7
1676246400,5026.8292663777,21771.8,21891.0,21356.1,21781.6
1676332800,7867.075164776,22201.4,22313.8,21530.7,21771.8
1676419200,7208.5903151036,24322.3,24371.3,22047.4,22201.2
1676505600,7659.3155436252,23519.2,25240.5,23510.1,24322.3
1676592000,15106.2515952105,24569.6,25012.3,23338.1,23520.1
1676678400,6002.5464733549,24628.3,24871.9,24439.0,24569.6
1676764800,9452.8833303249,24272.4,25180.0,24203.0,24628.3
1676851200,8876.7975569316,24837.5,25109.1,23836.7,24270.8
1676937600,8166.5107725011,24447.0,25268.9,24146.6,24837.5
1677024000,8017.1244881945,24181.5,24469.2,23582.9,24446.9
1677110400,7237.0884967372,23938.7,24591.0,23616.0,24181.5
1677196800,8620.8285766736,23185.2,24135.4,22847.7,23939.7
1677283200,7422.2628869535,23157.5,23216.5,22752.6,23185.2
1677369600,7506.6447839849,23554.6,23684.2,23063.7,23156.0
1677456000,8479.631301652,23488.6,23888.0,23109.4,23554.6
1677542400,6901.3923850057,23140.2,23596.8,23028.6,23488.6
